SMILES,DATABASE,ID,PROGRAM,FRAGMENTS,DATASET,PROGRAM_SCORE,SMILES_chiral,SMILES_no_chiral
C1(=COC=C1C(=O)Nc1cccc(c1F)F)C(=O)[C@H](C(=O)/C=C(/C(=O)O)\COC)C1=CCC1,LB_DEFLT,LBDEF03_170,LigBuilder,Default,LB_DEFLT03,6.89,COC=C(CC(=O)C(C(=O)c1cocc1C(=O)Nc1cccc(F)c1F)=C1CCC1)C(=O)O,COC=C(CC(=O)C(C(=O)c1cocc1C(=O)Nc1cccc(F)c1F)=C1CCC1)C(=O)O
c1cc(c(cc1C(=C)c1cc(c(cc1)CN)Cl)C1=C(NC(=C1)C(=O)CO)CC(=O)CCCCNC)O,LB_DEFLT,LBDEF02_057,LigBuilder,Default,LB_DEFLT02,6.88,CNCCCCC(=O)Cc1[nH]c(C(=O)C=O)cc1-c1cc(C(C)c2ccc(CN)c(Cl)c2)ccc1O,CNCCCCC(=O)Cc1[nH]c(C(=O)C=O)cc1-c1cc(C(C)c2ccc(CN)c(Cl)c2)ccc1O
c1cc(c(cc1C(=C)c1cc(c(cc1)CN)Cl)C1=CN(C(=C1)C(=O)CO)CC(=O)O)O,LB_DEFLT,LBDEF02_050,LigBuilder,Default,LB_DEFLT02,6.88,C=C(c1ccc(CN)c(Cl)c1)c1ccc(O)c(-c2cc(C(=O)CO)n(CC(=O)O)c2)c1,C=C(c1ccc(CN)c(Cl)c1)c1ccc(O)c(-c2cc(C(=O)CO)n(CC(=O)O)c2)c1
Oc1ccc(cc1Cl)NC(=O)Cc1ccnc(c1)C(N)(N)CCC,LB_DEFLT,LBDEF03_233,LigBuilder,Default,LB_DEFLT03,6.88,CCCC(N)(N)c1cc(CC(=O)Nc2ccc(O)c(Cl)c2)ccn1,CCCC(N)(N)c1cc(CC(=O)Nc2ccc(O)c(Cl)c2)ccn1
Oc1cc(nc(c1)Cl)[C@H](O)C1=CC(=C(N1)CO)C(=O)/C=C/C(=O)OCC(=O)COCC,LB_DEFLT,LBDEF06_056,LigBuilder,Default,LB_DEFLT06,6.87,CCOCC(=O)COC(=O)CCC(=O)c1cc(C(O)c2cc(=O)cc(Cl)[nH]2)[nH]c1C=O,CCOCC(=O)COC(=O)CCC(=O)c1cc(C(O)c2cc(=O)cc(Cl)[nH]2)[nH]c1C=O
Oc1cc(nc(c1)Cl)[C@H](O)C1=CC(=C(N1)CO)C(=O)/C=C/C(=O)OCC(=O)C,LB_DEFLT,LBDEF06_041,LigBuilder,Default,LB_DEFLT06,6.87,CC(=O)COC(=O)CCC(=O)c1cc(C(O)c2cc(=O)cc(Cl)[nH]2)[nH]c1C=O,CC(=O)COC(=O)CCC(=O)c1cc(C(O)c2cc(=O)cc(Cl)[nH]2)[nH]c1C=O
c1(ccc2c(c1)C(=O)C(=CC2=O)CO)/C(=C(\CCNC(=O)c1c(cccc1Cl)Cl)/C(=O)O)/C,LB_DEFLT,LBDEF02_041,LigBuilder,Default,LB_DEFLT02,6.87,CC(=C(CCNC(=O)c1c(Cl)cccc1Cl)C(=O)O)c1ccc2c(O)cc(C=O)c(O)c2c1,CC(=C(CCNC(=O)c1c(Cl)cccc1Cl)C(=O)O)c1ccc2c(O)cc(C=O)c(O)c2c1
C1=C(N=C(N1)CO)C(=C)COC(=O)c1cc(ccc1Nc1ccc(cc1)O)C(=O)O,LB_DEFLT,LBDEF07_007,LigBuilder,Default,LB_DEFLT07,6.86,CC(COC(=O)c1cc(C(=O)O)ccc1Nc1ccc(O)cc1)c1c[nH]c(C=O)n1,CC(COC(=O)c1cc(C(=O)O)ccc1Nc1ccc(O)cc1)c1c[nH]c(C=O)n1
c1(ccc2c(c1)C(=O)C(=CC2=O)CO)/C(=C(\CCc1cccc(c1O)Cl)/C(=O)O)/CNCO,LB_DEFLT,LBDEF02_043,LigBuilder,Default,LB_DEFLT02,6.86,O=CNCC(c1ccc2c(O)cc(C=O)c(O)c2c1)C(CCc1cccc(Cl)c1O)C(=O)O,O=CNCC(c1ccc2c(O)cc(C=O)c(O)c2c1)C(CCc1cccc(Cl)c1O)C(=O)O
C1(=COC=C1C(=O)N)C(=O)[C@H](CCC1=NN=CCN1)C/C(=C/c1cc(ccc1C(=O)O)O)/C(=O)O,LB_DEFLT,LBDEF03_002,LigBuilder,Default,LB_DEFLT03,6.86,NC(=O)c1cocc1C(=O)C(=CC(Cc1cc(O)ccc1C(=O)O)C(=O)O)CCC1=NN=CCN1,NC(=O)c1cocc1C(=O)C(=CC(Cc1cc(O)ccc1C(=O)O)C(=O)O)CCC1=NCC=NN1
Oc1ccc(cc1)COCC1=CC=C(N1)/C=C/C[C@@](O)(C1=NC=CNC1)CC,LB_DEFLT,LBDEF03_079,LigBuilder,Default,LB_DEFLT03,6.85,CC[C@@](O)(CC=Cc1ccc(COCc2ccc(O)cc2)[nH]1)C1=NCC=NC1,CCC(O)(CC=Cc1ccc(COCc2ccc(O)cc2)[nH]1)C1=NCC=NC1
N1C(=C(C=C1C(=O)N)CCC1=CC(=C(C(=O)O)O1)CO)C(=O)c1ccc(cc1O)Br,LB_DEFLT,LBDEF05_221,LigBuilder,Default,LB_DEFLT05,6.85,NC(=O)c1cc(CCc2cc(CO)c(C(=O)O)o2)c(C(=O)c2ccc(Br)cc2O)[nH]1,NC(=O)c1cc(CCc2cc(CO)c(C(=O)O)o2)c(C(=O)c2ccc(Br)cc2O)[nH]1
c1(cc(c2c(c1)CNN2)C)C(=O)c1ccc(c(c1)Cl)/C(=C\CNC(=O)C1=NNC=C1Cl)/CC(=O)CCO,LB_DEFLT,LBDEF10_011,LigBuilder,Default,LB_DEFLT10,6.85,Cc1cc(C(=O)c2ccc(C(=CC(=O)CCO)CCNC(=O)c3[nH]ncc3Cl)c(Cl)c2)cc2c1NNC2,Cc1cc(C(=O)c2ccc(C(=CC(=O)CCO)CCNC(=O)c3[nH]ncc3Cl)c(Cl)c2)cc2c1NNC2
c1(cc(c2c(c1)CNN2)O)C(=O)c1cc(cc(c1)[C@H](N)C=C)C(=O)C1=CNC=N1,LB_DEFLT,LBDEF10_026,LigBuilder,Default,LB_DEFLT10,6.85,C=C[C@@H](N)c1cc(C(=O)c2c[nH]cn2)cc(C(O)c2cc(O)c3[nH]ncc3c2)c1,C=CC(N)c1cc(C(=O)c2c[nH]cn2)cc(C(O)c2cc(O)c3[nH]ncc3c2)c1
C=C[C@H](CN)Nc1nc(nc(n1)N(CC(=O)C1=CN=C(O1)CO)CC)NC(=O)CN,LB_DEFLT,LBDEF05_183,LigBuilder,Default,LB_DEFLT05,6.85,C=C[C@H](CN)N=c1[nH]c(N(CC)CC(=O)c2cnc(CO)o2)nc(=NC(=O)CN)[nH]1,C=CC(CN)N=c1[nH]c(N(CC)CC(=O)c2cnc(CO)o2)nc(=NC(=O)CN)[nH]1
Oc1ccc(cc1Cl)NC(=O)Cc1cc(nc(c1)C(N)(N)CCCN)/C=C/C,LB_DEFLT,LBDEF03_264,LigBuilder,Default,LB_DEFLT03,6.85,C/C=C/c1cc(CC(=O)Nc2ccc(O)c(Cl)c2)cc(C(N)(N)CCCN)n1,CC=Cc1cc(CC(=O)Nc2ccc(O)c(Cl)c2)cc(C(N)(N)CCCN)n1
Oc1ccc(cc1Cl)NC(=O)Cc1ccnc(c1CCl)C(N)N,LB_DEFLT,LBDEF03_236,LigBuilder,Default,LB_DEFLT03,6.85,NC(N)c1nccc(CC(=O)Nc2ccc(O)c(Cl)c2)c1CCl,NC(N)c1nccc(CC(=O)Nc2ccc(O)c(Cl)c2)c1CCl
Oc1cc(ccc1Cl)c1ccc(c(c1)C(=O)CCC(=O)O)CNC/C(=C/CN)/C1=CNC(=N1)CCC,LB_DEFLT,LBDEF03_292,LigBuilder,Default,LB_DEFLT03,6.84,CCCc1nc(C(C=NCc2ccc(-c3ccc(Cl)c(O)c3)cc2C(=O)CCC(=O)O)CCN)c[nH]1,CCCc1nc(C(C=NCc2ccc(-c3ccc(Cl)c(O)c3)cc2C(=O)CCC(=O)O)CCN)c[nH]1
c1(ccc2c(c1)C(=O)C(=CC2=O)CO)/C(=C(\CCc1cccc(c1Cl)F)/C(=O)O)/C,LB_DEFLT,LBDEF02_046,LigBuilder,Default,LB_DEFLT02,6.84,CC(=C(CCc1cccc(F)c1Cl)C(=O)O)c1ccc2c(O)cc(C=O)c(O)c2c1,CC(=C(CCc1cccc(F)c1Cl)C(=O)O)c1ccc2c(O)cc(C=O)c(O)c2c1
c1(ccc(c(c1)/C=C/[C@@H](C(=O)O)c1c(c(ncn1)N)NC(=O)CN)I)NC(=O)NCCC(=O)OCC,LB_DEFLT,LBDEF04_007,LigBuilder,Default,LB_DEFLT04,6.83,CCOC(=O)CCNC(=O)Nc1ccc(I)c(C=CC(C(=O)O)c2[nH]cnc(=N)c2NC(=O)CN)c1,CCOC(=O)CCNC(=O)Nc1ccc(I)c(CCC(C(=O)O)c2[nH]cnc(=N)c2NC(=O)C=N)c1
Oc1ccc(cc1)COCC1=C(C=C(N1)/C=C/C[C@@H](O)C1=NC(=CNC1)CC)CCl,LB_DEFLT,LBDEF03_126,LigBuilder,Default,LB_DEFLT03,6.83,CCC1=NC(C(=O)C=CCc2cc(CCl)c(COCc3ccc(O)cc3)[nH]2)CNC1,CCC1=NC(C(=O)C=CCc2cc(CCl)c(COCc3ccc(O)cc3)[nH]2)CNC1
c1(cc(c2c(c1)CNN2)O)C(=O)c1cc(cc(c1)[C@](N)(C(=C)C1=NC=NN1)C[NH3+])C(=O)CN,LB_DEFLT,LBDEF10_073,LigBuilder,Default,LB_DEFLT10,6.83,C=C(c1nc[nH]n1)[C@](N)(CN)c1cc(C(=O)CN)cc(C(O)c2cc(O)c3[nH]ncc3c2)c1,C=C(c1nc[nH]n1)C(N)(CN)c1cc(C(=O)CN)cc(C(O)c2cc(O)c3[nH]ncc3c2)c1
C1(=NCCO[C@@]1(C/C=C/CNCC1=CN=C(N1)C(=O)c1cccc(c1)C(=O)O)CBr)C(=O)[O-],LB_DEFLT,LBDEF09_028,LigBuilder,Default,LB_DEFLT09,6.82,O=C(O)C1=NCCO[C@]1(CBr)CCCC=NCc1c[nH]c(C(=O)c2cccc(C(=O)O)c2)n1,O=C(O)C1=NCCOC1(CBr)CCCC=NCc1c[nH]c(C(=O)c2cccc(C(=O)O)c2)n1
C=C[C@H](CN)OC(=O)N1C=C(C=CC1)CCC1=C(C(=CN1)C[NH2+]CCCCNCN)C(=O)O,LB_DEFLT,LBDEF05_061,LigBuilder,Default,LB_DEFLT05,6.82,C=C[C@H](CN)OC(=O)N1C=C(CCc2[nH]cc(CNCCCCNCN)c2C(=O)O)C=CC1,C=CC(CN)OC(=O)N1C=C(CCc2[nH]cc(CNCCCCNCN)c2C(=O)O)C=CC1
N1C(=C(C=C1C(=O)N)CCC1=CC(=C(C(=O)O)O1)[C@@H](O)C=C)C(=O)c1c(cc(cc1)Br)O,LB_DEFLT,LBDEF05_233,LigBuilder,Default,LB_DEFLT05,6.8,C=C[C@H](O)c1cc(CCc2cc(C(N)=O)[nH]c2C(=O)c2ccc(Br)cc2O)oc1C(=O)O,C=CC(O)c1cc(CCc2cc(C(N)=O)[nH]c2C(=O)c2ccc(Br)cc2O)oc1C(=O)O
C=C[C@H](CN)Nc1nc(nc(n1)N(CC(=O)C1=COC=C1CC(=O)N)CCCCO)N,LB_DEFLT,LBDEF05_192,LigBuilder,Default,LB_DEFLT05,6.8,C=C[C@H](CN)N=c1[nH]c(N(CCCCO)CC(=O)c2cocc2CC(N)=O)nc(=N)[nH]1,C=CC(CN)N=c1[nH]c(N(CCCCO)CC(=O)c2cocc2CC(N)=O)nc(=N)[nH]1
C1(=COC=C1C(=O)Nc1ccc(cc1)O)[C@@H](O)C1=NC(=C(N1)CO)C(=O)CCC(=O)OCCBr,LB_DEFLT,LBDEF03_093,LigBuilder,Default,LB_DEFLT03,6.8,O=C(CCC(=O)c1[nH]c(C(O)c2cocc2C(=O)Nc2ccc(O)cc2)nc1CO)OCCBr,O=C(CCC(=O)c1[nH]c(C(O)c2cocc2C(=O)Nc2ccc(O)cc2)nc1CO)OCCBr
Oc1cc(nc(c1)Cl)[C@H](O)C1=CC(=CN1)C(=O)/C=C/C(=O)Oc1cccc(c1I)COCNCC,LB_DEFLT,LBDEF06_048,LigBuilder,Default,LB_DEFLT06,6.8,CCNCOCc1cccc(OC(=O)CCC(=O)c2c[nH]c(C(=O)c3cc(=O)cc(Cl)[nH]3)c2)c1I,CCNCOCc1cccc(OC(=O)CCC(=O)c2c[nH]c(C(=O)c3cc(=O)cc(Cl)[nH]3)c2)c1I
Oc1ccc(c(c1)NC(=O)NC/C=C/C(=O)[C@H](N)C1=NN=C(O1)CCO)CO,LB_DEFLT,LBDEF03_446,LigBuilder,Default,LB_DEFLT03,6.8,N=C(C(=O)CCCNC(=O)Nc1cc(O)ccc1CO)c1nnc(CCO)o1,N=C(C(=O)CCCNC(=O)Nc1cc(O)ccc1CO)c1nnc(CCO)o1
N1C(=C(C=C1C(=O)N)CCC1=CC(=C(C(=O)O)O1)[C@@H](O)CO)C(=O)c1ccc(cc1O)Br,LB_DEFLT,LBDEF05_253,LigBuilder,Default,LB_DEFLT05,6.79,NC(=O)c1cc(CCc2cc([C@@H](O)CO)c(C(=O)O)o2)c(C(=O)c2ccc(Br)cc2O)[nH]1,NC(=O)c1cc(CCc2cc(C(O)CO)c(C(=O)O)o2)c(C(=O)c2ccc(Br)cc2O)[nH]1
c1(cc(c2c(c1)CNN2)OCCO)C(=O)c1cc(cc(c1)/C=C/C)N1C=C(N=C1)Cl,LB_DEFLT,LBDEF10_042,LigBuilder,Default,LB_DEFLT10,6.79,C/C=C/c1cc(C(=O)c2cc3c(c(OCCO)c2)NNC3)cc(-n2cnc(Cl)c2)c1,CC=Cc1cc(C(=O)c2cc3c(c(OCCO)c2)NNC3)cc(-n2cnc(Cl)c2)c1
Oc1ccc(cc1Cl)NC(=O)[C@@H](C1=NON=C1)C1=CN=C(O1)C(=O)CO,LB_DEFLT,LBDEF03_223,LigBuilder,Default,LB_DEFLT03,6.79,O=C(CO)c1ncc(C(C(=O)Nc2ccc(O)c(Cl)c2)c2cnon2)o1,O=C(CO)c1ncc(C(C(=O)Nc2ccc(O)c(Cl)c2)c2cnon2)o1
c1(ccc(c(c1)/C=C/[C@@H](C(=O)O)c1c(c(ncn1)N)NC(=O)CN)I)NC(=O)NCCC(=O)O,LB_DEFLT,LBDEF04_001,LigBuilder,Default,LB_DEFLT04,6.78,N=CC(=O)Nc1c(N)ncnc1C(CCc1cc(NC(=O)NCCC(=O)O)ccc1I)C(=O)O,N=CC(=O)Nc1c(C(CCc2cc(NC(=O)NCCC(=O)O)ccc2I)C(=O)O)[nH]cnc1=N
c1(ccc(cc1/C=C/[C@@H](Br)c1ccc2c(c1)COC2=O)C(=O)N)O,LB_DEFLT,LBDEF06_034,LigBuilder,Default,LB_DEFLT06,6.78,NC(=O)c1ccc(O)c(C=CC(Br)c2ccc3c(c2)COC3=O)c1,NC(=O)c1ccc(O)c(C=CC(Br)c2ccc3c(c2)COC3=O)c1
Brc1cc(ccc1NC(=O)N[C@H]1C=C(C(=C1)C/C=C/CO)CC[NH2+]CBr)O,LB_DEFLT,LBDEF03_216,LigBuilder,Default,LB_DEFLT03,6.78,O=C(Nc1ccc(O)cc1Br)N[C@@H]1C=C(C/C=C/CO)C(CCNCBr)=C1,O=C(Nc1ccc(O)cc1Br)NC1C=C(CC=CCO)C(CCNCBr)=C1
C1(=O)[C@H](OC(=O)N1)/C(=C(/C1=NC=C(N1)CO)\c1ccc(cc1CCCl)C(=O)NC(=O)NCC(=O)O)/C,LB_DEFLT,LBDEF08_001,LigBuilder,Default,LB_DEFLT08,6.78,CC(c1oc(=O)[nH]c1O)C(c1nc(C=O)c[nH]1)c1ccc(C(=O)NC(=O)NCC(=O)O)cc1CCCl,CC(c1oc(=O)[nH]c1O)C(c1nc(C=O)c[nH]1)c1ccc(C(=O)NC(=O)NCC(=O)O)cc1CCCl
c1(cc(c2c(c1)CNN2)OCCO)C(=O)c1cc(ccc1)C[C@H](N)C1=NN=CO1,LB_DEFLT,LBDEF10_081,LigBuilder,Default,LB_DEFLT10,6.78,NC(Cc1cccc(C(=O)c2cc3c(c(OCCO)c2)NNC3)c1)c1nnco1,NC(Cc1cccc(C(=O)c2cc3c(c(OCCO)c2)NNC3)c1)c1nnco1
Oc1cc(ccc1Cl)c1cc(c(cc1)C(=O)/C(=C/NCCNC)/c1c(ccc(c1)Cl)OCN)O,LB_DEFLT,LBDEF03_426,LigBuilder,Default,LB_DEFLT03,6.78,CNCCN=CC(C(=O)c1ccc(-c2ccc(Cl)c(O)c2)cc1O)c1cc(Cl)ccc1OCN,CNCCN=CC(C(=O)c1ccc(-c2ccc(Cl)c(O)c2)cc1O)c1cc(Cl)ccc1OCN
N1C(=C(C=C1C(=O)N)CCC1=CC(=C(C(=O)O)O1)[C@@](O)(COC)CNCO)C(=O)c1ccc(cc1)Br,LB_DEFLT,LBDEF05_231,LigBuilder,Default,LB_DEFLT05,6.78,COC[C@@](O)(CNCO)c1cc(CCc2cc(C(N)=O)[nH]c2C(=O)c2ccc(Br)cc2)oc1C(=O)O,COCC(O)(CNCO)c1cc(CCc2cc(C(N)=O)[nH]c2C(=O)c2ccc(Br)cc2)oc1C(=O)O
Oc1ccc(cc1Cl)NC(=O)Cc1ccnc(c1C#C)C(N)N,LB_DEFLT,LBDEF03_230,LigBuilder,Default,LB_DEFLT03,6.78,C#Cc1c(CC(=O)Nc2ccc(O)c(Cl)c2)ccnc1C(N)N,C#Cc1c(CC(=O)Nc2ccc(O)c(Cl)c2)ccnc1C(N)N
C1(=C(NOC1)C[NH3+])[C@@](O)(/C=C/C1=C(C=C(N1)COCCC(=O)O)CBr)c1cc(ccc1)C[NH2+]C,LB_DEFLT,LBDEF09_008,LigBuilder,Default,LB_DEFLT09,6.78,CNCc1cccc([C@](O)(C=Cc2[nH]c(COCCC(=O)O)cc2CBr)C2CON=C2CN)c1,CNCc1cccc(C(O)(C=Cc2[nH]c(COCCC(=O)O)cc2CBr)C2CON=C2CN)c1
Oc1ccc(cc1Cl)NC(=O)[C@@H](C1=CCCC=N1)C1=NNC(=C1)O,LB_DEFLT,LBDEF03_270,LigBuilder,Default,LB_DEFLT03,6.77,O=c1cc(C(c2ccccn2)C(O)Nc2ccc(O)c(Cl)c2)[nH][nH]1,O=c1cc(C(c2ccccn2)C(O)Nc2ccc(O)c(Cl)c2)[nH][nH]1
Oc1c(cc(cc1)C(=O)O)C(=O)/C=C/COC(=O)C1=COC=C1CC(=O)CN1N=C(C=C1)[C@H](C)N,LB_DEFLT,LBDEF06_013,LigBuilder,Default,LB_DEFLT06,6.76,CC(N)c1ccn(CC(=O)Cc2cocc2C(=O)OC=CCC(=O)c2cc(C(=O)O)ccc2O)n1,CC(N)c1ccn(CC(=O)Cc2cocc2C(=O)OC=CCC(=O)c2cc(C(=O)O)ccc2O)n1
c1(ccc(cc1/C=C/[C@@H]1CCC(=C(C(=O)O)O1)CC)C(=O)C1=CC(=NO1)O)O,LB_DEFLT,LBDEF06_009,LigBuilder,Default,LB_DEFLT06,6.76,CC=C1CC[C@@H](C=Cc2cc(C(=O)c3cc(=O)[nH]o3)ccc2O)OC1C(=O)O,CC=C1CCC(C=Cc2cc(C(=O)c3cc(=O)[nH]o3)ccc2O)OC1C(=O)O
C1(=COC=C1C(=O)Nc1ccc(cc1)O)[C@@H](O)C1=NC(=C(N1)CO)C(=O)CCCOC(=O)C,LB_DEFLT,LBDEF03_032,LigBuilder,Default,LB_DEFLT03,6.76,CC(=O)OCCCC(=O)c1[nH]c(C(O)c2cocc2C(=O)Nc2ccc(O)cc2)nc1CO,CC(=O)OCCCC(=O)c1[nH]c(C(O)c2cocc2C(=O)Nc2ccc(O)cc2)nc1CO
N1C(=C(C=C1C(=O)N)CCC1=CC(=C(C(=O)O)O1)CNC(=C)CNCC)CCC(=O)C[C@@H](N)O,LB_DEFLT,LBDEF05_251,LigBuilder,Default,LB_DEFLT05,6.75,CCN=CC(C)NCc1cc(CCc2cc(C(N)=O)[nH]c2CCC(=O)C[C@@H](N)O)oc1C(=O)O,CCN=CC(C)NCc1cc(CCc2cc(C(N)=O)[nH]c2CCC(=O)CC(N)O)oc1C(=O)O
Oc1ccc(cc1Cl)NC(=O)Cc1cc(nc(c1)C(N)N)CC(=O)OC,LB_DEFLT,LBDEF03_354,LigBuilder,Default,LB_DEFLT03,6.75,COC(=O)Cc1cc(CC(=O)Nc2ccc(O)c(Cl)c2)cc(C(N)N)n1,COC(=O)Cc1cc(CC(=O)Nc2ccc(O)c(Cl)c2)cc(C(N)N)n1
N1C(=C(C=C1C(=O)N)CCC1=CC(=C(C(=O)O)O1)CO)C(=O)c1cc(c(cc1)Br)CCN,LB_DEFLT,LBDEF05_269,LigBuilder,Default,LB_DEFLT05,6.75,NCCc1cc(C(=O)c2[nH]c(C(N)=O)cc2CCc2cc(CO)c(C(=O)O)o2)ccc1Br,NCCc1cc(C(=O)c2[nH]c(C(N)=O)cc2CCc2cc(CO)c(C(=O)O)o2)ccc1Br
C1(=COC=C1C(=O)Nc1ccc(cc1)O)[C@@H](O)C1=NC(=C(N1)CO)C(=O)CCC(=O)OCCCC,LB_DEFLT,LBDEF03_091,LigBuilder,Default,LB_DEFLT03,6.75,CCCCOC(=O)CCC(=O)c1[nH]c(C(O)c2cocc2C(=O)Nc2ccc(O)cc2)nc1CO,CCCCOC(=O)CCC(=O)c1[nH]c(C(O)c2cocc2C(=O)Nc2ccc(O)cc2)nc1CO
c1ccc(c(c1CN1C=C(C(=C1)/C=C/CC(=O)C1=CNC=CC1)CO)NC(=O)N)C(=O)C[NH3+],LB_DEFLT,LBDEF06_053,LigBuilder,Default,LB_DEFLT06,6.75,NCC(=O)c1cccc(Cn2cc(C=CCC(=O)C3=CN=CCC3)c(CO)c2)c1NC(N)=O,NCC(=O)c1cccc(Cn2cc(C=CCC(=O)C3=CN=CCC3)c(CO)c2)c1NC(N)=O
Oc1ccc(cc1Cl)NC(=O)Cc1ccnc(c1)C(N)(N)CC(=O)NC,LB_DEFLT,LBDEF03_235,LigBuilder,Default,LB_DEFLT03,6.75,CNC(=O)CC(N)(N)c1cc(CC(=O)Nc2ccc(O)c(Cl)c2)ccn1,CNC(=O)CC(N)(N)c1cc(CC(=O)Nc2ccc(O)c(Cl)c2)ccn1
Oc1cc(ccc1Cl)c1cc(cc(c1)Cc1ccccc1)CCCOC(=O)CNCNC,LB_DEFLT,LBDEF03_395,LigBuilder,Default,LB_DEFLT03,6.74,CNCNCC(=O)OCCCc1cc(Cc2ccccc2)cc(-c2ccc(Cl)c(O)c2)c1,CNCNCC(=O)OCCCc1cc(Cc2ccccc2)cc(-c2ccc(Cl)c(O)c2)c1
Oc1cccc(c1)NC(=O)NC/C=C/C(=O)[C@H](NCCO)C1=NN=C(O1)CCO,LB_DEFLT,LBDEF03_215,LigBuilder,Default,LB_DEFLT03,6.74,O=C(N=CCCC(=O)C(NCCO)c1nnc(CCO)o1)Nc1cccc(O)c1,O=C(N=CCCC(=O)C(NCCO)c1nnc(CCO)o1)Nc1cccc(O)c1
c1(c(cc2c(c1)CNN2)C(=O)O)C(=O)c1ccc(c(c1)Cl)CC#C[C@@H](O)CCOCCN,LB_DEFLT,LBDEF10_072,LigBuilder,Default,LB_DEFLT10,6.74,NCCOCC[C@H](O)C#CCc1ccc(C(=O)c2cc3c[nH]nc3cc2C(O)O)cc1Cl,NCCOCCC(O)C#CCc1ccc(C(=O)c2cc3c[nH]nc3cc2C(O)O)cc1Cl
Oc1cc(ccc1Cl)c1cc(cc(c1)C(=C)C1=C(NC(=C1)COCCO)CCN)O,LB_DEFLT,LBDEF03_316,LigBuilder,Default,LB_DEFLT03,6.74,C=C(c1cc(O)cc(-c2ccc(Cl)c(O)c2)c1)c1cc(COCCO)[nH]c1CCN,C=C(c1cc(O)cc(-c2ccc(Cl)c(O)c2)c1)c1cc(COCCO)[nH]c1CCN
C(=O)(NC(=O)N[C@H]1C(=CCC1)C(=O)OCC(=O)OCCC1=COC(=C1)C(=O)O)Nc1ccc(c(c1)Cl)Cl,LB_DEFLT,LBDEF03_444,LigBuilder,Default,LB_DEFLT03,6.73,O=C(NC(=O)N[C@@H]1CC=CC1C(=O)OCC(=O)OCCc1coc(C(=O)O)c1)Nc1ccc(Cl)c(Cl)c1,O=C(NC(=O)NC1CC=CC1C(=O)OCC(=O)OCCc1coc(C(=O)O)c1)Nc1ccc(Cl)c(Cl)c1
C1(=C(ON=C1O)C/C=C/C1=CCCC=C1C(N)N)C(=O)c1ccc(cc1Cl)OC,LB_DEFLT,LBDEF10_086,LigBuilder,Default,LB_DEFLT10,6.73,COc1ccc(C(=O)c2c(C/C=C/C3=CCCC=C3C(N)N)o[nH]c2=O)c(Cl)c1,COc1ccc(C(=O)c2c(CC=CC3=CCCC=C3C(N)N)o[nH]c2=O)c(Cl)c1
c1cc(c(cc1C(=C)c1cc(c(cc1)CN)Cl)C1=C(NC(=C1)C(=O)CO)CC(=O)CCCCC)O,LB_DEFLT,LBDEF02_030,LigBuilder,Default,LB_DEFLT02,6.72,CCCCCC(=O)Cc1[nH]c(C(=O)C=O)cc1-c1cc(C(C)c2ccc(CN)c(Cl)c2)ccc1O,CCCCCC(=O)Cc1[nH]c(C(=O)C=O)cc1-c1cc(C(C)c2ccc(CN)c(Cl)c2)ccc1O
C1(=C([C@H](C=C1)C(=O)c1cc(ccc1Br)/C=C/CNCO)C)C(=O)O,LB_DEFLT,LBDEF08_005,LigBuilder,Default,LB_DEFLT08,6.72,CC1=C(C(=O)O)C=CC1C(=O)c1cc(/C=C/CNCO)ccc1Br,CC1=C(C(=O)O)C=CC1C(=O)c1cc(C=CCNCO)ccc1Br
Oc1cc(ccc1Cl)c1ccc(c(c1)C(=O)CCC(=O)O)CNC/C(=C/CN)/C1=CNC(=N1)CCN,LB_DEFLT,LBDEF03_297,LigBuilder,Default,LB_DEFLT03,6.72,N=CCC(CNCc1ccc(-c2ccc(Cl)c(O)c2)cc1C(=O)CCC(=O)O)c1c[nH]c(CCN)n1,N=CCC(CNCc1ccc(-c2ccc(Cl)c(O)c2)cc1C(=O)CCC(=O)O)c1c[nH]c(CCN)n1
N1C(=C(C=C1C(=O)NCBr)CCC1=CC(=C(C(=O)O)O1)[C@@H](O)C=C)C(=O)c1ccc(cc1)Br,LB_DEFLT,LBDEF05_260,LigBuilder,Default,LB_DEFLT05,6.72,C=C[C@H](O)c1cc(CCc2cc(C(=O)NCBr)[nH]c2C(=O)c2ccc(Br)cc2)oc1C(=O)O,C=CC(O)c1cc(CCc2cc(C(=O)NCBr)[nH]c2C(=O)c2ccc(Br)cc2)oc1C(=O)O
C=C[C@H](CN)Nc1nc(nc(n1)NCC(=O)C1=CN=C(O1)CCOCN)NCCCO,LB_DEFLT,LBDEF05_191,LigBuilder,Default,LB_DEFLT05,6.71,C=C[C@H](CN)N=c1[nH]c(=NCCCO)[nH]c(=NCC(=O)c2cnc(CCOCN)o2)[nH]1,C=CC(CN)N=c1[nH]c(=NCCCO)[nH]c(=NCC(=O)c2cnc(CCOCN)o2)[nH]1
Oc1ccc(c(c1)NC(=O)N[C@H]1C=C(C=C1/C=C\CCl)COCC1=CC(=CN1CCCCO)C(=O)C)N,LB_DEFLT,LBDEF03_401,LigBuilder,Default,LB_DEFLT03,6.71,CC(=O)c1cc(COCC2=C[C@H](NC(=O)Nc3cc(O)ccc3N)C(/C=C\CCl)=C2)n(CCCCO)c1,CC(=O)c1cc(COCC2=CC(NC(=O)Nc3cc(O)ccc3N)C(C=CCCl)=C2)n(CCCCO)c1
