SMILES,DATABASE,ID,PROGRAM,FRAGMENTS,DATASET,PROGRAM_SCORE,SMILES_chiral,SMILES_no_chiral,HBA,HBD,RB,LogP,TPSA,MW,QED,SA,LeDock_scores,Vina_scores,HAC,LE_LeDock,LE_Vina,DTM,Quartile,SVM + RDK,FFNN + Morgan,SCAFFOLD
N=c1[nH]cc(NC(=O)CC(C(=O)c2ccncc2)c2cccc(O)c2)cc1C(N)=O,LB_DNMT1,LBACT08_080,LigBuilder,DNMT1 actives,LB_ACTIVE08,7.32,N=c1[nH]cc(NC(=O)CC(C(=O)c2ccncc2)c2cccc(O)c2)cc1C(N)=O,N=c1[nH]cc(NC(=O)CC(C(=O)c2ccncc2)c2cccc(O)c2)cc1C(N)=O,6,5,7,1.68897,162.02,405.41400000000016,0.377,3.354,-9.37,-9.274,30,-0.312333333,-0.309133333,0.9127089306532112,Q4,0,0,N=c1ccc(NC(=O)CC(C(=O)c2ccncc2)c2ccccc2)c[nH]1
CN(CN)CC1=CC(CC(C=N)NCc2noc(C(F)c3cc(=O)c(CN)c[nH]3)n2)=CC1,LB_DNMT1,LBACT08_031,LigBuilder,DNMT1 actives,LB_ACTIVE08,7.31,CN(CN)CC1=CC(CC(C=N)NCc2noc(C(F)c3cc(=O)c(CN)c[nH]3)n2)=CC1,CN(CN)CC1=CC(CC(C=N)NCc2noc(C(F)c3cc(=O)c(CN)c[nH]3)n2)=CC1,9,5,12,0.87787,162.94,444.5150000000002,0.238,5.067,-9.46,-8.651,32,-0.295625,-0.27034375,0.904727135,Q4,0,0,O=c1cc[nH]c(Cc2nc(CNCCC3=CCC=C3)no2)c1
CC=c1[nH]c(=CC(=O)O)nc1CN(CCO)Cc1coc(COC(=O)c2ccc(Br)c(O)c2)c1CC(=O)O,LB_DNMT1,LBACT07_153,LigBuilder,DNMT1 actives,LB_ACTIVE07,7.31,CC=c1[nH]c(=CC(=O)O)nc1CN(CCO)Cc1coc(COC(=O)c2ccc(Br)c(O)c2)c1CC(=O)O,CC=c1[nH]c(=CC(=O)O)nc1CN(CCO)Cc1coc(COC(=O)c2ccc(Br)c(O)c2)c1CC(=O)O,9,5,12,1.114900000000001,186.42,592.3990000000001,0.19,3.762,-7.08,-8.157,38,-0.186315789,-0.214657895,0.9075395084292244,Q4,0,0,C=c1nc(CNCc2coc(COC(=O)c3ccccc3)c2)c(=C)[nH]1
N=C(CCCCO)C1=NCN(CCC[C@H](NC(=O)c2cc(Cl)ccc2Cl)c2c[nH][nH]c2=O)C=N1,LB_DNMT1,LBACT02_062,LigBuilder,DNMT1 actives,LB_ACTIVE02,7.29,N=C(CCCCO)C1=NCN(CCC[C@H](NC(=O)c2cc(Cl)ccc2Cl)c2c[nH][nH]c2=O)C=N1,N=C(CCCCO)C1=NCN(CCCC(NC(=O)c2cc(Cl)ccc2Cl)c2c[nH][nH]c2=O)C=N1,7,5,12,3.143370000000001,149.78999999999996,508.41000000000014,0.221,4.139,-10.95,-8.978,34,-0.322058824,-0.264058824,0.8953992719002601,Q4,0,0,O=C(N[C@@H](CCCN1C=NC=NC1)c1c[nH][nH]c1=O)c1ccccc1
C#Cc1oc(COC(=O)c2ccc(Br)c(O)c2)cc1CN(CCO)Cc1c[nH]c(CC(=O)O)n1,LB_DNMT1,LBACT07_101,LigBuilder,DNMT1 actives,LB_ACTIVE07,7.29,C#Cc1oc(COC(=O)c2ccc(Br)c(O)c2)cc1CN(CCO)Cc1c[nH]c(CC(=O)O)n1,C#Cc1oc(COC(=O)c2ccc(Br)c(O)c2)cc1CN(CCO)Cc1c[nH]c(CC(=O)O)n1,8,4,11,2.4307,149.12,532.3470000000003,0.216,3.537,-9.17,-9.338,34,-0.269705882,-0.274647059,0.9057146978765708,Q4,0,0,O=C(OCc1cc(CNCc2c[nH]cn2)co1)c1ccccc1
NCOC[C@@H](Cl)N1OCC=C1/C=C/c1cc(O)ccc1C(=O)O,LB_DNMT1,LBACT05_056,LigBuilder,DNMT1 actives,LB_ACTIVE05,7.28,NCOC[C@@H](Cl)N1OCC=C1/C=C/c1cc(O)ccc1C(=O)O,NCOCC(Cl)N1OCC=C1C=Cc1cc(O)ccc1C(=O)O,6,3,7,1.7324,105.25,340.7630000000001,0.394,4.249,-6.73,-7.456,23,-0.292608696,-0.324173913,0.8977193054585789,Q4,0,0,C1=C(/C=C/c2ccccc2)NOC1
NC/C(=C/COc1ccc2c(c1)OCN2)c1ccc(-c2noc(C(N)=O)c2CCCl)cc1C(=O)O,LB_DNMT1,LBACT10_017,LigBuilder,DNMT1 actives,LB_ACTIVE10,7.28,NC/C(=C/COc1ccc2c(c1)OCN2)c1ccc(-c2noc(C(N)=O)c2CCCl)cc1C(=O)O,NCC(=CCOc1ccc2c(c1)OCN2)c1ccc(-c2noc(C(N)=O)c2CCCl)cc1C(=O)O,8,4,10,3.102900000000001,162.92999999999998,498.9230000000003,0.307,3.438,-9.49,-8.966,35,-0.271142857,-0.256171429,0.8979842425404119,Q4,0,0,C(=Cc1ccc(-c2ccon2)cc1)COc1ccc2c(c1)OCN2
N=C(CCCCO)C1=NCN(CCCC(CC(=O)O)c2c(C(=O)CO)[nH][nH]c2=O)C=N1,LB_DNMT1,LBACT02_046,LigBuilder,DNMT1 actives,LB_ACTIVE02,7.25,N=C(CCCCO)C1=NCN(CCCC(CC(=O)O)c2c(C(=O)CO)[nH][nH]c2=O)C=N1,N=C(CCCCO)C1=NCN(CCCC(CC(=O)O)c2c(C(=O)CO)[nH][nH]c2=O)C=N1,9,6,14,0.09877,195.29,436.4690000000001,0.135,4.42,-10.21,-8.413,31,-0.329354839,-0.271387097,0.9098399589192262,Q4,0,0,O=c1[nH][nH]cc1CCCCN1C=NC=NC1
N=C(CCCCO)C1=NCN(CCCC(CCl)c2c(C(=O)CO)[nH][nH]c2=O)C=N1,LB_DNMT1,LBACT02_052,LigBuilder,DNMT1 actives,LB_ACTIVE02,7.24,N=C(CCCCO)C1=NCN(CCCC(CCl)c2c(C(=O)CO)[nH][nH]c2=O)C=N1,N=C(CCCCO)C1=NCN(CCCC(CCl)c2c(C(=O)CO)[nH][nH]c2=O)C=N1,8,5,13,0.86287,157.99,426.9050000000001,0.137,4.575,-11.3,-8.196,29,-0.389655172,-0.28262069,0.9106682878090842,Q4,0,0,O=c1[nH][nH]cc1CCCCN1C=NC=NC1
O=C(O)C=CCCc1[nH]c(CC(=O)O)nc1CN(CCO)Cc1coc(COC(=O)c2ccc(Br)c(O)c2)c1,LB_DNMT1,LBACT07_150,LigBuilder,DNMT1 actives,LB_ACTIVE07,7.24,O=C(O)C=CCCc1[nH]c(CC(=O)O)nc1CN(CCO)Cc1coc(COC(=O)c2ccc(Br)c(O)c2)c1,O=C(O)C=CCCc1[nH]c(CC(=O)O)nc1CN(CCO)Cc1coc(COC(=O)c2ccc(Br)c(O)c2)c1,9,5,15,3.022800000000001,186.42,606.4260000000004,0.126,3.443,-8.68,-8.058,39,-0.222564103,-0.206615385,0.9095689035180315,Q4,0,1,O=C(OCc1cc(CNCc2c[nH]cn2)co1)c1ccccc1
CC(c1cc(O)ccc1C(=O)O)c1[nH]nnc1C(C=O)CO,LB_DNMT1,LBACT05_138,LigBuilder,DNMT1 actives,LB_ACTIVE05,7.23,CC(c1cc(O)ccc1C(=O)O)c1[nH]nnc1C(C=O)CO,CC(c1cc(O)ccc1C(=O)O)c1[nH]nnc1C(C=O)CO,6,4,6,0.6350999999999998,136.39999999999998,305.2900000000001,0.575,4.119,-6.6,-7.251,22,-0.3,-0.329590909,0.8994600458740343,Q4,0,0,c1ccc(Cc2cnn[nH]2)cc1
NCNCCCc1cc(C(CC(=O)O)Oc2cc[nH]n2)[nH]c(=O)n1,LB_DNMT1,LBACT02_014,LigBuilder,DNMT1 actives,LB_ACTIVE02,7.2,NCNCCCc1cc(C(CC(=O)O)Oc2cc[nH]n2)[nH]c(=O)n1,NCNCCCc1cc(C(CC(=O)O)Oc2cc[nH]n2)[nH]c(=O)n1,7,5,10,-0.4738,159.01,336.352,0.287,4.183,-8.69,-7.419,24,-0.362083333,-0.309125,0.8873249471185237,Q4,0,0,O=c1nccc(COc2cc[nH]n2)[nH]1
CCCCCCCCCCC(CCCO)C(=N)C1=NCN(CCCCc2c(C(=O)CO)[nH][nH]c2=O)C=N1,LB_DNMT1,LBACT02_090,LigBuilder,DNMT1 actives,LB_ACTIVE02,7.2,CCCCCCCCCCC(CCCO)C(=N)C1=NCN(CCCCc2c(C(=O)CO)[nH][nH]c2=O)C=N1,CCCCCCCCCCC(CCCO)C(=N)C1=NCN(CCCCc2c(C(=O)CO)[nH][nH]c2=O)C=N1,8,5,21,3.839870000000001,157.99,518.7030000000003,0.095,4.219,-10.71,-7.395,37,-0.289459459,-0.199864865,0.8977512475361487,Q4,0,0,O=c1[nH][nH]cc1CCCCN1C=NC=NC1
NCCCOc1ccc(F)cc1/C(=C\CCCC(=O)c1cocc1C1C=NCNC1C(=O)O)CN,LB_DNMT1,LBACT09_018,LigBuilder,DNMT1 actives,LB_ACTIVE09,7.19,NCCCOc1ccc(F)cc1/C(=C\CCCC(=O)c1cocc1C1C=NCNC1C(=O)O)CN,NCCCOc1ccc(F)cc1C(=CCCCC(=O)c1cocc1C1C=NCNC1C(=O)O)CN,8,4,13,2.7099,153.17000000000002,486.5440000000002,0.249,4.453,-8.74,-7.994,35,-0.249714286,-0.2284,0.8825797706060275,Q4,0,0,O=C(CCC/C=C\c1ccccc1)c1cocc1C1C=NCNC1
CCCCCCC(CCCO)C(=N)C1=NCN(CCCCc2c(C(=O)CO)[nH][nH]c2=O)C=N1,LB_DNMT1,LBACT02_023,LigBuilder,DNMT1 actives,LB_ACTIVE02,7.19,CCCCCCC(CCCO)C(=N)C1=NCN(CCCCc2c(C(=O)CO)[nH][nH]c2=O)C=N1,CCCCCCC(CCCO)C(=N)C1=NCN(CCCCc2c(C(=O)CO)[nH][nH]c2=O)C=N1,8,5,17,2.27947,157.99,462.59500000000025,0.136,4.29,-10.46,-8.071,33,-0.316969697,-0.244575758,0.8977512475361487,Q4,0,0,O=c1[nH][nH]cc1CCCCN1C=NC=NC1
O=C(O)Cc1nc(CN(Cc2coc(COC(=O)c3ccc(Br)c(O)c3)c2)C[C@@H](O)CBr)c[nH]1,LB_DNMT1,LBACT07_088,LigBuilder,DNMT1 actives,LB_ACTIVE07,7.18,O=C(O)Cc1nc(CN(Cc2coc(COC(=O)c3ccc(Br)c(O)c3)c2)C[C@@H](O)CBr)c[nH]1,O=C(O)Cc1nc(CN(Cc2coc(COC(=O)c3ccc(Br)c(O)c3)c2)CC(O)CBr)c[nH]1,8,4,12,3.212900000000001,149.12,601.2480000000002,0.181,3.867,-8.62,-8.489,34,-0.253529412,-0.249676471,0.906063725,Q4,0,0,O=C(OCc1cc(CNCc2c[nH]cn2)co1)c1ccccc1
N=C(CCCCO)C1=NCN(CCC[C@H](CCCC(N)=O)c2c[nH][nH]c2=O)C=N1,LB_DNMT1,LBACT02_055,LigBuilder,DNMT1 actives,LB_ACTIVE02,7.18,N=C(CCCCO)C1=NCN(CCC[C@H](CCCC(N)=O)c2c[nH][nH]c2=O)C=N1,N=C(CCCCO)C1=NCN(CCCC(CCCC(N)=O)c2c[nH][nH]c2=O)C=N1,7,5,14,1.104670000000001,163.77999999999997,405.503,0.231,4.385,-10.29,-7.958,29,-0.354827586,-0.274413793,0.9053546714860674,Q4,0,0,O=c1[nH][nH]cc1CCCCN1C=NC=NC1
NCC(=CCC(=O)c1cc[nH]c1CC(=O)CNc1ccc(NC(=O)CCl)cc1C(=O)O)[C@H]1CNCCN1,LB_DNMT1,LBACT03_032,LigBuilder,DNMT1 actives,LB_ACTIVE03,7.17,NCC(=CCC(=O)c1cc[nH]c1CC(=O)CNc1ccc(NC(=O)CCl)cc1C(=O)O)[C@H]1CNCCN1,NCC(=CCC(=O)c1cc[nH]c1CC(=O)CNc1ccc(NC(=O)CCl)cc1C(=O)O)C1CNCCN1,8,7,13,1.1332000000000004,178.44,531.0130000000003,0.113,4.021,-8.94,-8.445,37,-0.241621622,-0.228243243,0.9114244343769572,Q4,0,0,O=C(CNc1ccccc1)Cc1[nH]ccc1C(=O)CC=C[C@H]1CNCCN1
CCC(CN1OCC=C1/C=C(\CNC(=O)CCC(N)=O)c1cc(O)ccc1C(=O)O)C(=O)CO,LB_DNMT1,LBACT05_177,LigBuilder,DNMT1 actives,LB_ACTIVE05,7.17,CCC(CN1OCC=C1/C=C(\CNC(=O)CCC(N)=O)c1cc(O)ccc1C(=O)O)C(=O)CO,CCC(CN1OCC=C1C=C(CNC(=O)CCC(N)=O)c1cc(O)ccc1C(=O)O)C(=O)CO,8,5,13,0.5742000000000009,179.48999999999998,475.4980000000002,0.273,4.085,-9.25,-8.382,34,-0.272058824,-0.246529412,0.8976023363770085,Q4,0,0,C(=Cc1ccccc1)C1=CCON1
CC(=O)C(=CC(c1c[nH]nn1)c1cc(O)ccc1C(=O)O)c1ccc(F)c(Cl)c1,LB_DNMT1,LBACT05_092,LigBuilder,DNMT1 actives,LB_ACTIVE05,7.17,CC(=O)C(=CC(c1c[nH]nn1)c1cc(O)ccc1C(=O)O)c1ccc(F)c(Cl)c1,CC(=O)C(=CC(c1c[nH]nn1)c1cc(O)ccc1C(=O)O)c1ccc(F)c(Cl)c1,5,3,6,3.805500000000002,116.17,415.8080000000001,0.527,3.726,-7.29,-8.282,29,-0.25137931,-0.285586207,0.9155823983110368,Q4,0,0,C(=CC(c1ccccc1)c1c[nH]nn1)c1ccccc1
NC(=O)CC=c1cc(C(=O)CCC(C(=O)CO)[C@H]2CNCCN2)c(=CC(=O)CNc2cccc(O)c2)[nH]1,LB_DNMT1,LBACT03_066,LigBuilder,DNMT1 actives,LB_ACTIVE03,7.15,NC(=O)CC=c1cc(C(=O)CCC(C(=O)CO)[C@H]2CNCCN2)c(=CC(=O)CNc2cccc(O)c2)[nH]1,NC(=O)CC=c1cc(C(=O)CCC(C(=O)CO)C2CNCCN2)c(=CC(=O)CNc2cccc(O)c2)[nH]1,9,7,13,-1.4602,186.64,511.5790000000002,0.158,4.667,-12,-9.078,37,-0.324324324,-0.245351351,0.9084099892123536,Q4,0,0,C=c1cc(C(=O)CCC[C@H]2CNCCN2)c(=CC(=O)CNc2ccccc2)[nH]1
O=C(O)CCCCCCCc1noc(CCNCC(O)c2cnc(C(O)O)nc2)n1,LB_DNMT1,LBACT06_099,LigBuilder,DNMT1 actives,LB_ACTIVE06,7.14,O=C(O)CCCCCCCc1noc(CCNCC(O)c2cnc(C(O)O)nc2)n1,O=C(O)CCCCCCCc1noc(CCNCC(O)c2cnc(C(O)O)nc2)n1,10,5,15,0.6761999999999999,174.71999999999997,423.47,0.201,3.381,-7.94,-7.754,30,-0.264666667,-0.258466667,0.8995279081673231,Q4,0,0,c1ncc(CCNCCc2ncno2)cn1
CCCCN1OCC=C1/C=C(\CNC(=O)CCC(N)=O)c1cc(O)ccc1C(=O)O,LB_DNMT1,LBACT05_111,LigBuilder,DNMT1 actives,LB_ACTIVE05,7.13,CCCCN1OCC=C1/C=C(\CNC(=O)CCC(N)=O)c1cc(O)ccc1C(=O)O,CCCCN1OCC=C1C=C(CNC(=O)CCC(N)=O)c1cc(O)ccc1C(=O)O,6,4,11,1.7867000000000002,142.19,417.4620000000001,0.43,3.371,-8.37,-8.283,30,-0.279,-0.2761,0.8879809109521667,Q4,0,0,C(=Cc1ccccc1)C1=CCON1
COC(=O)C(=CC1=CCON1CC(=O)C(O)O)c1cc(O)ccc1C(=O)O,LB_DNMT1,LBACT05_163,LigBuilder,DNMT1 actives,LB_ACTIVE05,7.12,COC(=O)C(=CC1=CCON1CC(=O)C(O)O)c1cc(O)ccc1C(=O)O,COC(=O)C(=CC1=CCON1CC(=O)C(O)O)c1cc(O)ccc1C(=O)O,9,4,7,-0.3423,153.83,379.3210000000001,0.281,3.649,-7.6,-7.295,27,-0.281481481,-0.270185185,0.8769660285653726,Q4,0,0,C(=Cc1ccccc1)C1=CCON1
O=C(COc1ccc(Cl)cc1)CC(=O)Cc1[nH]ccc1C(=O)C=CC(C(=O)CO)[C@H]1CNCCN1,LB_DNMT1,LBACT03_060,LigBuilder,DNMT1 actives,LB_ACTIVE03,7.11,O=C(COc1ccc(Cl)cc1)CC(=O)Cc1[nH]ccc1C(=O)C=CC(C(=O)CO)[C@H]1CNCCN1,O=C(COc1ccc(Cl)cc1)CC(=O)Cc1[nH]ccc1C(=O)C=CC(C(=O)CO)C1CNCCN1,8,4,13,1.2957999999999994,137.59,501.9670000000002,0.183,4.221,-9.28,-8.604,35,-0.265142857,-0.245828571,0.9097760174855256,Q4,0,0,O=C(COc1ccccc1)CC(=O)Cc1[nH]ccc1C(=O)C=CC[C@H]1CNCCN1
O=C(C#CC(C(=O)O)c1ccc2nncn2c1)Nc1cncc(F)c1CO,LB_DNMT1,LBACT06_033,LigBuilder,DNMT1 actives,LB_ACTIVE06,7.1,O=C(C#CC(C(=O)O)c1ccc2nncn2c1)Nc1cncc(F)c1CO,O=C(C#CC(C(=O)O)c1ccc2nncn2c1)Nc1cncc(F)c1CO,7,3,4,0.5659999999999998,129.71,369.3120000000001,0.573,3.932,-8.33,-9.456,27,-0.308518519,-0.350222222,0.9028882156944024,Q4,0,0,O=C(C#CCc1ccc2nncn2c1)Nc1cccnc1
O=C(O)Cc1nc(CN(CCO)Cc2coc(COC(=O)c3ccc(Br)c(O)c3)c2)c[nH]1,LB_DNMT1,LBACT07_063,LigBuilder,DNMT1 actives,LB_ACTIVE07,7.1,O=C(O)Cc1nc(CN(CCO)Cc2coc(COC(=O)c3ccc(Br)c(O)c3)c2)c[nH]1,O=C(O)Cc1nc(CN(CCO)Cc2coc(COC(=O)c3ccc(Br)c(O)c3)c2)c[nH]1,8,4,11,2.4494,149.11999999999998,508.3250000000001,0.287,3.259,-8.51,-8.586,32,-0.2659375,-0.2683125,0.9056978391835246,Q4,0,0,O=C(OCc1cc(CNCc2c[nH]cn2)co1)c1ccccc1
CCOC(=O)c1c(CN(CCO)Cc2cc(C(=O)CO)co2)coc1COC(=O)c1ccc(Br)c(O)c1,LB_DNMT1,LBACT07_012,LigBuilder,DNMT1 actives,LB_ACTIVE07,7.08,CCOC(=O)c1c(CN(CCO)Cc2cc(C(=O)CO)co2)coc1COC(=O)c1ccc(Br)c(O)c1,CCOC(=O)c1c(CN(CCO)Cc2cc(C(=O)CO)co2)coc1COC(=O)c1ccc(Br)c(O)c1,11,3,13,3.0439000000000016,159.88,580.3840000000002,0.201,3.274,-8.46,-8.373,37,-0.228648649,-0.226297297,0.909811084,Q4,0,1,O=C(OCc1cc(CNCc2ccco2)co1)c1ccccc1
O=C(OCc1cc(CN(CCO)Cc2c[nH]c(CO)n2)co1)c1ccc(Br)c(O)c1,LB_DNMT1,LBACT07_076,LigBuilder,DNMT1 actives,LB_ACTIVE07,7.08,O=C(OCc1cc(CN(CCO)Cc2c[nH]c(CO)n2)co1)c1ccc(Br)c(O)c1,O=C(OCc1cc(CN(CCO)Cc2c[nH]c(CO)n2)co1)c1ccc(Br)c(O)c1,8,4,10,2.3146000000000004,132.05,480.31500000000005,0.325,3.271,-8.78,-8.167,30,-0.292666667,-0.272233333,0.9060057147449962,Q4,0,0,O=C(OCc1cc(CNCc2c[nH]cn2)co1)c1ccccc1
CNCCC(=NCc1noc(CCNCC(O)c2cnc(C(O)O)nc2)n1)c1ccc(Cl)cc1N,LB_DNMT1,LBACT06_111,LigBuilder,DNMT1 actives,LB_ACTIVE06,7.08,CNCCC(=NCc1noc(CCNCC(O)c2cnc(C(O)O)nc2)n1)c1ccc(Cl)cc1N,CNCCC(=NCc1noc(CCNCC(O)c2cnc(C(O)O)nc2)n1)c1ccc(Cl)cc1N,12,6,13,0.5429000000000009,187.83,504.9790000000001,0.082,3.936,-10.12,-8.131,35,-0.289142857,-0.232314286,0.902618027,Q4,0,0,C(=NCc1noc(CCNCCc2cncnc2)n1)c1ccccc1
CC(=O)OCCCC(=NCc1noc(CCNCC(O)c2cnc(C(O)O)nc2)n1)c1cc(F)ccc1F,LB_DNMT1,LBACT06_085,LigBuilder,DNMT1 actives,LB_ACTIVE06,7.07,CC(=O)OCCCC(=NCc1noc(CCNCC(O)c2cnc(C(O)O)nc2)n1)c1cc(F)ccc1F,CC(=O)OCCCC(=NCc1noc(CCNCC(O)c2cnc(C(O)O)nc2)n1)c1cc(F)ccc1F,12,4,14,1.3192999999999997,176.07999999999998,534.5200000000002,0.102,3.871,-10.02,-8.571,38,-0.263684211,-0.225552632,0.8874765752447012,Q4,0,0,C(=NCc1noc(CCNCCc2cncnc2)n1)c1ccccc1
N=C(CCCCO)C1=NC(C(=O)CCl)N(CCCCc2c(C(=O)CO)[nH][nH]c2=O)C=N1,LB_DNMT1,LBACT02_103,LigBuilder,DNMT1 actives,LB_ACTIVE02,7.07,N=C(CCCCO)C1=NC(C(=O)CCl)N(CCCCc2c(C(=O)CO)[nH][nH]c2=O)C=N1,N=C(CCCCO)C1=NC(C(=O)CCl)N(CCCCc2c(C(=O)CO)[nH][nH]c2=O)C=N1,9,5,14,0.2594700000000005,175.06,454.91500000000025,0.116,4.468,-10.49,-8.088,31,-0.338387097,-0.260903226,0.9146752478777056,Q4,0,0,O=c1[nH][nH]cc1CCCCN1C=NC=NC1
COCC(=O)c1cccc(NCC(=O)Cc2[nH]ccc2C(=O)C=CC(CN)[C@H]2CNCCN2)c1C(=O)O,LB_DNMT1,LBACT03_040,LigBuilder,DNMT1 actives,LB_ACTIVE03,7.07,COCC(=O)c1cccc(NCC(=O)Cc2[nH]ccc2C(=O)C=CC(CN)[C@H]2CNCCN2)c1C(=O)O,COCC(=O)c1cccc(NCC(=O)Cc2[nH]ccc2C(=O)C=CC(CN)C2CNCCN2)c1C(=O)O,9,6,14,0.6409000000000027,175.63999999999996,511.5790000000003,0.156,4.354,-9.09,-8.02,37,-0.245675676,-0.216756757,0.9008956962254808,Q4,0,0,O=C(CNc1ccccc1)Cc1[nH]ccc1C(=O)C=CC[C@H]1CNCCN1
N=CC(CC1=CCC=C1)NCc1noc(C(F)c2cc(=O)c(CC(=O)O)c(C(=O)CN)[nH]2)n1,LB_DNMT1,LBACT08_006,LigBuilder,DNMT1 actives,LB_ACTIVE08,7.07,N=CC(CC1=CCC=C1)NCc1noc(C(F)c2cc(=O)c(CC(=O)O)c(C(=O)CN)[nH]2)n1,N=CC(CC1=CCC=C1)NCc1noc(C(F)c2cc(=O)c(CC(=O)O)c(C(=O)CN)[nH]2)n1,9,5,12,0.9694699999999996,188.05,458.4500000000003,0.228,4.832,-9.14,-8.237,33,-0.276969697,-0.249606061,0.9018108010153344,Q4,0,0,O=c1cc[nH]c(Cc2nc(CNCCC3=CCC=C3)no2)c1
C[C@@](O)(CN)c1nnc(C(=O)Cc2nc(C#CC(=O)CN)no2)o1,LB_DNMT1,LBACT08_036,LigBuilder,DNMT1 actives,LB_ACTIVE08,7.06,C[C@@](O)(CN)c1nnc(C(=O)Cc2nc(C#CC(=O)CN)no2)o1,CC(O)(CN)c1nnc(C(=O)Cc2nc(C#CC(=O)CN)no2)o1,11,3,6,-2.0765,184.25,334.2920000000001,0.389,4.438,-8.61,-7.88,24,-0.35875,-0.328333333,0.919117561,Q4,0,0,O=C(Cc1ncno1)c1nnco1
C[C@H](CO)c1ccc(CN(CCO)Cc2cc(COC(=O)c3ccc(Br)c(O)c3)oc2CN)o1,LB_DNMT1,LBACT07_069,LigBuilder,DNMT1 actives,LB_ACTIVE07,7.06,C[C@H](CO)c1ccc(CN(CCO)Cc2cc(COC(=O)c3ccc(Br)c(O)c3)oc2CN)o1,CC(CO)c1ccc(CN(CCO)Cc2cc(COC(=O)c3ccc(Br)c(O)c3)oc2CN)o1,9,4,12,3.246700000000001,142.53000000000003,537.4070000000002,0.256,3.597,-8.46,-8.571,34,-0.248823529,-0.252088235,0.905716526,Q4,0,1,O=C(OCc1cc(CNCc2ccco2)co1)c1ccccc1
NC(=O)NCC(C(=O)NCCCNC(N)c1nn[nH]n1)C(c1cccc(O)c1)c1nnc(C=O)o1,LB_DNMT1,LBACT08_073,LigBuilder,DNMT1 actives,LB_ACTIVE08,7.05,NC(=O)NCC(C(=O)NCCCNC(N)c1nn[nH]n1)C(c1cccc(O)c1)c1nnc(C=O)o1,NC(=O)NCC(C(=O)NCCCNC(N)c1nn[nH]n1)C(c1cccc(O)c1)c1nnc(C=O)o1,12,7,13,-1.7294,252.95,487.48100000000017,0.081,4.496,-10.11,-8.697,35,-0.288857143,-0.248485714,0.9078441557508272,Q4,0,0,O=C(CC(c1ccccc1)c1nnco1)NCCCNCc1nn[nH]n1
O=C(CCNCCCO)Oc1ccc(/C(=C/CO)c2oc(C(=O)C[C@H]3CC=NCN3)cc2CO)cc1Br,LB_DNMT1,LBACT03_009,LigBuilder,DNMT1 actives,LB_ACTIVE03,7.05,O=C(CCNCCCO)Oc1ccc(/C(=C/CO)c2oc(C(=O)C[C@H]3CC=NCN3)cc2CO)cc1Br,O=C(CCNCCCO)Oc1ccc(C(=CCO)c2oc(C(=O)CC3CC=NCN3)cc2CO)cc1Br,10,5,14,2.1889000000000003,153.61999999999998,578.4600000000003,0.098,4.214,-9.76,-8.062,37,-0.263783784,-0.217891892,0.8899282834790174,Q4,0,0,C=C(c1ccccc1)c1ccc(C(=O)C[C@H]2CC=NCN2)o1
Nc1c(C(=O)O)cccc1C(=O)C=CCCCCNCC(O)c1cnc(C(O)O)nc1,LB_DNMT1,LBACT06_106,LigBuilder,DNMT1 actives,LB_ACTIVE06,7.05,Nc1c(C(=O)O)cccc1C(=O)C=CCCCCNCC(O)c1cnc(C(O)O)nc1,Nc1c(C(=O)O)cccc1C(=O)C=CCCCCNCC(O)c1cnc(C(O)O)nc1,9,6,12,0.9725999999999996,178.89,430.461,0.093,3.479,-9.11,-8.623,31,-0.293870968,-0.27816129,0.9027095880028814,Q4,0,0,O=C(C=CCCCCNCCc1cncnc1)c1ccccc1
O=C(O)C=CCC(CCc1nc(Cl)cn1CCC(=O)O)c1nn[nH]n1,LB_DNMT1,LBACT09_010,LigBuilder,DNMT1 actives,LB_ACTIVE09,7.04,O=C(O)C=CCC(CCc1nc(Cl)cn1CCC(=O)O)c1nn[nH]n1,O=C(O)C=CCC(CCc1nc(Cl)cn1CCC(=O)O)c1nn[nH]n1,7,3,10,1.2716,146.88,368.78100000000006,0.531,3.738,-6.97,-8.164,25,-0.2788,-0.32656,0.9129914465631784,Q4,0,0,c1c[nH]c(CCCc2nn[nH]n2)n1
N=CC(CC1=CC(CC(=O)O)CC1)=NCc1noc([C@@H](F)c2cc(=O)c(CN)c[nH]2)n1,LB_DNMT1,LBACT08_014,LigBuilder,DNMT1 actives,LB_ACTIVE08,7.03,N=CC(CC1=CC(CC(=O)O)CC1)=NCc1noc([C@@H](F)c2cc(=O)c(CN)c[nH]2)n1,N=CC(CC1=CC(CC(=O)O)CC1)=NCc1noc(C(F)c2cc(=O)c(CN)c[nH]2)n1,8,4,10,2.06727,171.31,430.4400000000001,0.33,4.908,-8.67,-9.051,31,-0.279677419,-0.291967742,0.9023453113730336,Q4,0,0,O=c1cc[nH]c(Cc2nc(CN=CCC3=CCCC3)no2)c1
